INFO 2023-08-09 03:18:54,512 autoreload Watching for file changes with StatReloader
DEBUG 2023-08-09 03:19:18,705 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\utils.py first seen with mtime 1689162641.1528208
DEBUG 2023-08-09 03:19:18,705 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\public_api.py first seen with mtime 1691124228.3704839
DEBUG 2023-08-09 03:19:18,706 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1689162640.299591
DEBUG 2023-08-09 03:19:18,706 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\http\cookies.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,707 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\defaulttags.py first seen with mtime 1689162640.5479302
DEBUG 2023-08-09 03:19:18,707 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_exec2.py first seen with mtime 1691124227.9954913
DEBUG 2023-08-09 03:19:18,708 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1689162640.6262286
DEBUG 2023-08-09 03:19:18,708 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\smartif.py first seen with mtime 1689162640.555418
DEBUG 2023-08-09 03:19:18,709 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py first seen with mtime 1689162641.151824
DEBUG 2023-08-09 03:19:18,709 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd_plugins\__init__.py first seen with mtime 1691124228.3285956
DEBUG 2023-08-09 03:19:18,710 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\__init__.py first seen with mtime 1691124227.8627706
DEBUG 2023-08-09 03:19:18,710 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_reload.py first seen with mtime 1691124228.020423
DEBUG 2023-08-09 03:19:18,711 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_additional_thread_info.py first seen with mtime 1691124227.914731
DEBUG 2023-08-09 03:19:18,711 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\getpass.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,712 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\_markupbase.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,712 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\messages\constants.py first seen with mtime 1689162639.7149136
DEBUG 2023-08-09 03:19:18,713 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1689162639.7218943
DEBUG 2023-08-09 03:19:18,713 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1689162638.9194
DEBUG 2023-08-09 03:19:18,713 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\util.py first seen with mtime 1689162641.1687787
DEBUG 2023-08-09 03:19:18,714 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1689162641.7934828
DEBUG 2023-08-09 03:19:18,714 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\__init__.py first seen with mtime 1689162640.4761243
DEBUG 2023-08-09 03:19:18,715 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1689162640.5399508
DEBUG 2023-08-09 03:19:18,716 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\socket.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,716 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\pprint.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,717 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\views\csrf.py first seen with mtime 1689162640.6242342
DEBUG 2023-08-09 03:19:18,718 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_hashlib.pyd first seen with mtime 1686085294.0
DEBUG 2023-08-09 03:19:18,718 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_suspended_frames.py first seen with mtime 1691124228.0313947
DEBUG 2023-08-09 03:19:18,719 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1689162640.2158165
DEBUG 2023-08-09 03:19:18,720 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\options.py first seen with mtime 1689162640.4601629
DEBUG 2023-08-09 03:19:18,720 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\__about__.py first seen with mtime 1689162641.1448421
DEBUG 2023-08-09 03:19:18,720 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\unittest\case.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,721 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\formats.py first seen with mtime 1689162640.6052842
DEBUG 2023-08-09 03:19:18,721 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\concurrent\futures\thread.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,722 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_bytecode_utils.py first seen with mtime 1691124227.914731
DEBUG 2023-08-09 03:19:18,722 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\pydev_imports.py first seen with mtime 1691124227.883489
DEBUG 2023-08-09 03:19:18,723 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\conf\__init__.py first seen with mtime 1689162638.2107084
DEBUG 2023-08-09 03:19:18,723 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\__init__.py first seen with mtime 1689162640.2666793
DEBUG 2023-08-09 03:19:18,724 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1689162640.350455
DEBUG 2023-08-09 03:19:18,724 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admindocs\__init__.py first seen with mtime 1689162638.809692
DEBUG 2023-08-09 03:19:18,724 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xml\dom\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,725 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xmlrpc\server.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,725 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\gettext.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,726 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1689162639.027111
DEBUG 2023-08-09 03:19:18,726 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1689162640.347463
DEBUG 2023-08-09 03:19:18,727 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\http.py first seen with mtime 1689162640.6072798
DEBUG 2023-08-09 03:19:18,727 autoreload File C:\Users\Alice\Desktop\djangogram\djangogram\urls.py first seen with mtime 1691508446.7855835
DEBUG 2023-08-09 03:19:18,728 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1689162640.4571702
DEBUG 2023-08-09 03:19:18,728 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\imp.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,729 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\shortcuts.py first seen with mtime 1689162640.531971
DEBUG 2023-08-09 03:19:18,730 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1689162640.6092741
DEBUG 2023-08-09 03:19:18,730 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1689162640.555418
DEBUG 2023-08-09 03:19:18,731 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\signal.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,732 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\exceptions.py first seen with mtime 1689162641.432164
DEBUG 2023-08-09 03:19:18,732 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\argparse.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,733 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command_factory_xml.py first seen with mtime 1691124228.0134423
DEBUG 2023-08-09 03:19:18,733 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\encoders.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,734 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\numbers.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,734 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\fsnotify\__init__.py first seen with mtime 1691124227.8678675
DEBUG 2023-08-09 03:19:18,735 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\__init__.py first seen with mtime 1691124227.8991103
DEBUG 2023-08-09 03:19:18,735 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_futures.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,735 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1689162638.8086958
DEBUG 2023-08-09 03:19:18,736 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xml\parsers\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,736 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1689162640.2766528
DEBUG 2023-08-09 03:19:18,737 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd_plugins\pydevd_line_validation.py first seen with mtime 1691124228.3395667
DEBUG 2023-08-09 03:19:18,737 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\timezone.py first seen with mtime 1689162640.6142607
DEBUG 2023-08-09 03:19:18,738 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\jaraco\functools.py first seen with mtime 1689162641.1378615
DEBUG 2023-08-09 03:19:18,738 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\urls\__init__.py first seen with mtime 1689162640.5713754
DEBUG 2023-08-09 03:19:18,739 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1689162641.7964742
DEBUG 2023-08-09 03:19:18,739 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_command_line_handling.py first seen with mtime 1691124227.9303524
DEBUG 2023-08-09 03:19:18,740 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1689162640.3664124
DEBUG 2023-08-09 03:19:18,740 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__init__.py first seen with mtime 1689162641.1388578
DEBUG 2023-08-09 03:19:18,740 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\files.py first seen with mtime 1689162640.2756565
DEBUG 2023-08-09 03:19:18,741 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\tasks.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,741 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1689162641.7865016
DEBUG 2023-08-09 03:19:18,742 autoreload File C:\Users\Alice\Desktop\djangogram\manage.py first seen with mtime 1688886626.0868883
DEBUG 2023-08-09 03:19:18,743 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\models.py first seen with mtime 1689162639.0380814
DEBUG 2023-08-09 03:19:18,744 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pytz\tzinfo.py first seen with mtime 1689162641.1797495
DEBUG 2023-08-09 03:19:18,744 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\http\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,745 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\wsgiref\handlers.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,745 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\urllib\response.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,746 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\context.py first seen with mtime 1689162640.5459354
DEBUG 2023-08-09 03:19:18,746 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_sqlite3.pyd first seen with mtime 1686085294.0
DEBUG 2023-08-09 03:19:18,747 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\selector_events.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,747 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\hmac.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,748 autoreload File C:\Users\Alice\Desktop\djangogram\content\urls.py first seen with mtime 1691512216.0345113
DEBUG 2023-08-09 03:19:18,748 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\sqlite3\operations.py first seen with mtime 1689162640.4053085
DEBUG 2023-08-09 03:19:18,749 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\unittest\signals.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,749 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_version.py first seen with mtime 1691124228.3455498
DEBUG 2023-08-09 03:19:18,749 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1689162640.421266
DEBUG 2023-08-09 03:19:18,750 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\forms.py first seen with mtime 1689162640.4831007
DEBUG 2023-08-09 03:19:18,750 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1689162640.4501889
DEBUG 2023-08-09 03:19:18,751 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1689162640.4711335
DEBUG 2023-08-09 03:19:18,751 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1689162640.5239923
DEBUG 2023-08-09 03:19:18,752 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\unittest\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,752 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\common.py first seen with mtime 1689162641.1627948
DEBUG 2023-08-09 03:19:18,753 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\string.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,753 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\schemas\coreapi.py first seen with mtime 1689162641.4967606
DEBUG 2023-08-09 03:19:18,754 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1689162638.8007162
DEBUG 2023-08-09 03:19:18,754 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\feedparser.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,754 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\threads.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,756 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\paginator.py first seen with mtime 1689162640.3424768
DEBUG 2023-08-09 03:19:18,757 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\encodings\aliases.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,757 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\migrations\operations\base.py first seen with mtime 1689162640.4202693
DEBUG 2023-08-09 03:19:18,758 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\migrations\state.py first seen with mtime 1689162640.4242585
DEBUG 2023-08-09 03:19:18,759 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1689162638.8086958
DEBUG 2023-08-09 03:19:18,759 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\log.py first seen with mtime 1689162640.6102715
DEBUG 2023-08-09 03:19:18,760 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\subprocess.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,760 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\engine.py first seen with mtime 1689162640.5479302
DEBUG 2023-08-09 03:19:18,760 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\json\scanner.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,761 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_io.py first seen with mtime 1691124228.0104496
DEBUG 2023-08-09 03:19:18,761 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1689162639.9492862
DEBUG 2023-08-09 03:19:18,762 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1689162640.2746584
DEBUG 2023-08-09 03:19:18,762 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1689162640.441213
DEBUG 2023-08-09 03:19:18,763 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\formsets.py first seen with mtime 1689162640.4840987
DEBUG 2023-08-09 03:19:18,763 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pytz\__init__.py first seen with mtime 1689162641.174762
DEBUG 2023-08-09 03:19:18,764 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1689162638.4887347
DEBUG 2023-08-09 03:19:18,764 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\backends.py first seen with mtime 1689162638.9184015
DEBUG 2023-08-09 03:19:18,765 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\postgres\lookups.py first seen with mtime 1689162639.825618
DEBUG 2023-08-09 03:19:18,765 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1689162640.5763624
DEBUG 2023-08-09 03:19:18,766 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\secrets.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,772 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1689162640.3045783
DEBUG 2023-08-09 03:19:18,784 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\mail\utils.py first seen with mtime 1689162640.3135538
DEBUG 2023-08-09 03:19:18,784 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\cache.py first seen with mtime 1689162640.6002982
DEBUG 2023-08-09 03:19:18,785 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1689162640.3973305
DEBUG 2023-08-09 03:19:18,785 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\hashlib.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,786 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1689162638.8057034
DEBUG 2023-08-09 03:19:18,786 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\mime\text.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,786 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\heapq.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,787 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\library.py first seen with mtime 1689162640.5489273
DEBUG 2023-08-09 03:19:18,787 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\urls\conf.py first seen with mtime 1689162640.575364
DEBUG 2023-08-09 03:19:18,788 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\sql.py first seen with mtime 1689162641.7974725
DEBUG 2023-08-09 03:19:18,788 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\datetime.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,789 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1689162640.3564398
DEBUG 2023-08-09 03:19:18,796 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\pathlib.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,797 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\encodings\cp949.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,798 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1689162640.2856288
DEBUG 2023-08-09 03:19:18,799 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\urllib\error.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,800 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admindocs\views.py first seen with mtime 1689162638.9084282
DEBUG 2023-08-09 03:19:18,800 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_process_net_command.py first seen with mtime 1691124228.0184283
DEBUG 2023-08-09 03:19:18,801 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\actions.py first seen with mtime 1689162641.161797
DEBUG 2023-08-09 03:19:18,801 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\sqlite3\introspection.py first seen with mtime 1689162640.4053085
DEBUG 2023-08-09 03:19:18,802 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1689162640.4571702
DEBUG 2023-08-09 03:19:18,802 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xml\dom\xmlbuilder.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,803 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\importlib\resources\_adapters.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,803 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema_log.py first seen with mtime 1691124227.8991103
DEBUG 2023-08-09 03:19:18,804 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1689162640.4481947
DEBUG 2023-08-09 03:19:18,804 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\_manylinux.py first seen with mtime 1689162641.1508262
DEBUG 2023-08-09 03:19:18,805 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\token.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,806 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\glob.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,806 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\unittest\result.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,807 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1689162640.2756565
DEBUG 2023-08-09 03:19:18,807 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1689162639.9582627
DEBUG 2023-08-09 03:19:18,809 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\runners.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,809 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\views\decorators.py first seen with mtime 1689162638.8076992
DEBUG 2023-08-09 03:19:18,810 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\__init__.py first seen with mtime 1691124227.8678675
